n,time
2237,27
2238,31
2239,31
2240,31
2241,30
2242,30
2243,31
2244,32
2245,30
2246,30
2247,36
2248,31
2249,30
2250,28
2251,28
2252,30
2253,28
2254,36
2255,30
2256,26
2257,37
2258,27
2259,31
2260,31
2261,30
2262,30
2263,30
2264,27
2265,29
2266,28
2267,28
2268,42
2269,28
2270,28
2271,28
2272,28
2273,29
2274,33
2275,32
2276,30
2277,38
2278,30
2279,31
2280,31
2281,30
2282,30
2283,32
2284,32
2285,28
2286,28
2287,30
2288,29
2289,35
2290,28
2291,34
2292,28
2293,28
2294,30
2295,31
2296,31
2297,31
2298,29
2299,31
2300,29
2301,29
2302,33
2303,29
2304,30
2305,29
2306,30
2307,31
2308,31
2309,28
2310,30
2311,31
2312,31
2313,31
2314,31
2315,31
2316,31
2317,27
2318,28
2319,31
2320,38
2321,52
2322,31
2323,39
2324,30
2325,31
2326,31
2327,31
2328,29
2329,31
2330,29
2331,31
2332,31
2333,31
2334,27
2335,31
2336,31
2337,31
2338,32
2339,31
2340,35
2341,31
2342,32
2343,38
2344,31
2345,39
2346,30
2347,30
2348,28
2349,28
2350,31
2351,36
2352,31
2353,28
2354,30
2355,31
2356,31
2357,35
2358,31
2359,31
2360,33
2361,30
2362,34
2363,32
2364,29
2365,31
2366,29
2367,32
2368,31
2369,31
2370,32
2371,29
2372,30
2373,29
2374,29
2375,31
2376,29
2377,31
2378,36
2379,32
2380,37
2381,28
2382,29
2383,29
2384,29
2385,36
2386,29
2387,29
2388,29
2389,31
2390,32
2391,31
2392,32
2393,29
2394,29
2395,31
2396,34
2397,29
2398,31
2399,31
2400,38
2401,29
2402,30
2403,36
2404,29
2405,28
2406,32
2407,32
2408,28
2409,32
2410,29
2411,32
2412,29
2413,32
2414,31
2415,34
2416,29
2417,37
2418,29
2419,30
2420,37
2421,29
2422,31
2423,32
2424,29
2425,32
2426,32
2427,29
2428,32
2429,28
2430,32
2431,32
2432,32
2433,37
2434,34
2435,38
2436,29
2437,31
2438,36
2439,30
2440,30
2441,30
2442,29
2443,30
2444,32
2445,32
2446,32
2447,32
2448,29
2449,29
2450,29
2451,38
2452,30
2453,29
2454,32
2455,28
2456,28
2457,30
2458,30
2459,31
2460,32
2461,32
2462,29
2463,29
2464,30
2465,32
2466,32
2467,32
2468,32
2469,32
2470,30
2471,33
2472,32
2473,38
2474,33
2475,30
2476,32
2477,30
2478,30
2479,30
2480,38
2481,30
2482,33
2483,33
2484,32
2485,32
2486,32
2487,29
2488,33
2489,31
2490,34
2491,32
2492,30
2493,30
2494,28
2495,32
2496,40
2497,33
2498,33
2499,28
2500,33
2501,31
2502,31
2503,31
2504,30
2505,32
2506,33
2507,31
2508,33
2509,33
2510,30
2511,38
2512,29
2513,30
2514,33
2515,32
2516,31
2517,33
2518,33
2519,31
2520,32
2521,29
2522,31
2523,30
2524,32
2525,34
2526,30
2527,32
2528,105
2529,36
2530,33
2531,29
2532,31
2533,30
2534,31
2535,34
2536,33
2537,30
2538,33
2539,33
2540,47
2541,33
2542,30
2543,29
2544,30
2545,29
2546,33
2547,50
2548,30
2549,33
2550,33
2551,33
2552,31
2553,35
2554,33
2555,34
2556,33
2557,33
2558,34
2559,30
2560,31
2561,31
2562,31
2563,31
2564,30
2565,33
2566,30
2567,33
2568,42
2569,33
2570,33
2571,33
2572,33
2573,34
2574,30
2575,33
2576,30
2577,30
2578,31
2579,35
2580,30
2581,30
2582,34
2583,32
2584,34
2585,30
2586,33
2587,29
2588,33
2589,35
2590,31
2591,34
2592,30
2593,34
2594,30
2595,34
2596,39
2597,31
2598,33
2599,32
2600,33
2601,31
2602,39
2603,34
2604,34
2605,31
2606,34
2607,30
2608,34
2609,33
2610,33
2611,33
2612,33
2613,34
2614,34
2615,34
2616,34
2617,30
2618,35
2619,32
2620,33
2621,31
2622,37
2623,33
2624,32
2625,31
2626,34
2627,34
2628,34
2629,32
2630,31
2631,30
2632,31
2633,34
2634,30
2635,42
2636,34
2637,34
2638,31
2639,30
2640,34
2641,32
2642,35
2643,34
2644,32
2645,31
2646,34
2647,34
2648,34
2649,33
2650,34
2651,34
2652,34
2653,33
2654,31
2655,34
2656,35
2657,32
2658,34
2659,34
2660,34
2661,31
2662,34
2663,34
2664,34
2665,32
2666,34
2667,34
2668,33
2669,31
2670,32
2671,35
2672,34
2673,35
2674,35
2675,34
2676,35
2677,35
2678,35
2679,35
2680,43
2681,35
2682,34
2683,34
2684,31
2685,34
2686,44
2687,34
2688,34
2689,43
2690,35
2691,35
2692,34
2693,34
2694,34
2695,36
2696,37
2697,33
2698,33
2699,33
2700,33
2701,31
2702,32
2703,30
2704,34
2705,35
2706,35
2707,44
2708,34
2709,35
2710,32
2711,35
2712,34
2713,36
2714,33
2715,33
2716,31
2717,32
2718,34
2719,34
2720,32
2721,34
2722,34
2723,30
2724,34
2725,34
2726,35
2727,32
2728,32
2729,35
2730,35
2731,45
2732,36
2733,36
2734,40
2735,33
2736,35
2737,31
2738,35
2739,35
2740,35
2741,41
2742,32
2743,35
2744,35
2745,35
2746,45
2747,36
2748,32
2749,32
2750,35
2751,35
2752,34
2753,32
2754,32
2755,32
2756,37
2757,38
2758,33
2759,43
2760,38
2761,37
2762,36
2763,36
2764,36
2765,33
2766,32
2767,32
2768,36
2769,37
2770,42
2771,37
2772,34
2773,32
2774,35
2775,42
2776,46
2777,37
2778,42
2779,31
2780,32
2781,33
2782,35
2783,36
2784,32
2785,36
2786,38
2787,35
2788,35
2789,33
2790,34
2791,33
2792,36
2793,36
2794,35
2795,35
2796,36
2797,36
2798,35
2799,35
2800,32
2801,46
2802,33
2803,36
2804,46
2805,33
2806,35
2807,38
2808,38
2809,33
2810,33
2811,34
2812,33
2813,33
2814,80
2815,33
2816,41
2817,61
2818,36
2819,37
2820,36
2821,36
2822,36
2823,36
2824,40
2825,39
2826,36
2827,42
2828,36
2829,32
2830,36
2831,36
2832,33
