n,time
1349,27
1350,21
1351,21
1352,35
1353,39
1354,35
1355,36
1356,27
1357,29
1358,29
1359,35
1360,32
1361,33
1362,24
1363,30
1364,27
1365,24
1366,32
1367,22
1368,23
1369,23
1370,32
1371,30
1372,33
1373,32
1374,27
1375,23
1376,23
1377,30
1378,46
1379,45
1380,25
1381,27
1382,27
1383,78
1384,26
1385,26
1386,32
1387,30
1388,26
1389,24
1390,38
1391,25
1392,30
1393,22
1394,22
1395,26
1396,33
1397,28
1398,42
1399,37
1400,22
1401,23
1402,32
1403,27
1404,26
1405,33
1406,28
1407,33
1408,26
1409,23
1410,33
1411,47
1412,27
1413,26
1414,22
1415,22
1416,23
1417,31
1418,30
1419,22
1420,22
1421,22
1422,22
1423,22
1424,29
1425,28
1426,29
1427,28
1428,31
1429,33
1430,29
1431,25
1432,31
1433,30
1434,31
1435,31
1436,31
1437,34
1438,38
1439,31
1440,31
1441,28
1442,31
1443,34
1444,25
1445,31
1446,34
1447,23
1448,22
1449,23
1450,25
1451,39
1452,31
1453,29
1454,25
1455,25
1456,32
1457,34
1458,42
1459,43
1460,35
1461,31
1462,24
1463,27
1464,34
1465,29
1466,28
1467,31
1468,23
1469,25
1470,43
1471,35
1472,35
1473,44
1474,32
1475,41
1476,28
1477,26
1478,23
1479,23
1480,23
1481,23
1482,35
1483,44
1484,32
1485,28
1486,29
1487,31
1488,27
1489,23
1490,23
1491,23
1492,23
1493,23
1494,23
1495,24
1496,25
1497,33
1498,24
1499,36
1500,24
1501,25
1502,75
1503,36
1504,32
1505,44
1506,35
1507,36
1508,28
1509,50
1510,39
1511,27
1512,39
1513,25
1514,43
1515,57
1516,50
1517,33
1518,39
1519,50
1520,39
1521,44
1522,51
1523,51
1524,51
1525,44
1526,50
1527,33
1528,51
1529,30
1530,44
1531,45
1532,51
1533,44
1534,36
1535,33
1536,34
1537,41
1538,40
1539,24
1540,36
1541,39
1542,24
1543,25
1544,45
1545,37
1546,37
1547,34
1548,45
1549,41
1550,43
1551,27
1552,40
1553,31
1554,40
1555,29
1556,34
1557,52
1558,33
1559,40
1560,31
1561,34
1562,32
