n,time
1818,1693
1819,1182
1820,1392
1821,1774
1822,2505
1823,2554
1824,2245
1825,2715
1826,1513
1827,1493
1828,1623
1829,1372
1830,2655
1831,1363
1832,2114
1833,1312
1834,2174
1835,1293
1836,1904
1837,2054
1838,2375
1839,1804
1840,3497
1841,2274
1842,1323
1843,1372
1844,1233
1845,2214
1846,2003
1847,2685
1848,1714
1849,2044
1850,2054
1851,2385
1852,1353
1853,2155
1854,2114
1855,2955
1856,2444
1857,2114
1858,2815
1859,2484
1860,2996
1861,2474
1862,3617
1863,2024
1864,2244
1865,17954
1866,2575
1867,2305
1868,2584
1869,3156
1870,2194
1871,1373
1872,1853
1873,1323
1874,2756
1875,1703
1876,1713
1877,1032
1878,1914
1879,1764
1880,2234
1881,1332
1882,3437
1883,1914
1884,1803
1885,2004
1886,2184
1887,3066
1888,2956
1889,2956
1890,2284
1891,1383
1892,1623
1893,1984
1894,1693
1895,1413
1896,1152
1897,1874
1898,2124
1899,2275
1900,2054
1901,1853
1902,2224
1903,1984
1904,2094
1905,1714
1906,1763
1907,2184
1908,2325
1909,1533
1910,1773
1911,1583
1912,2074
1913,1893
1914,2364
1915,1573
1916,1914
1917,2034
1918,1824
1919,2916
1920,1643
1921,2314
1922,1904
1923,2254
1924,2305
1925,1863
1926,1914
1927,1242
1928,1613
1929,1263
1930,1483
1931,1433
1932,1052
1933,2144
1934,1383
1935,1162
1936,2044
1937,1673
1938,1713
1939,2435
1940,2174
1941,1312
1942,1864
1943,2735
1944,1213
1945,1904
1946,2515
1947,1733
1948,2214
1949,1603
1950,1834
1951,1864
1952,1844
1953,2786
1954,1783
1955,2114
1956,1694
1957,3036
1958,1693
1959,1523
1960,2755
1961,2845
1962,1823
1963,1834
1964,2735
1965,2304
1966,2906
1967,1693
1968,2044
1969,1984
1970,1593
1971,1583
1972,2014
1973,2194
1974,2335
1975,3487
1976,2345
1977,1723
1978,2835
1979,1542
1980,1894
1981,1813
1982,1223
1983,1774
1984,2575
1985,2044
1986,2324
1987,2425
1988,1613
1989,1583
1990,1733
1991,1483
1992,1803
1993,2314
1994,2314
1995,1673
1996,1803
1997,1383
1998,2044
1999,1303
2000,1483
2001,1934
2002,2034
2003,1733
2004,1282
2005,1012
2006,1173
2007,1272
2008,1753
2009,1142
2010,1854
2011,1303
2012,1714
2013,1673
2014,1754
2015,2495
2016,2465
2017,1643
2018,1743
2019,1513
2020,2064
2021,2254
2022,1583
2023,1683
2024,1724
2025,1793
2026,1904
2027,1082
2028,2655
2029,1343
2030,1373
2031,1353
2032,1372
2033,1744
2034,1502
2035,1493
2036,2094
2037,2164
2038,2114
2039,2003
2040,1613
2041,1593
2042,1773
2043,1933
2044,1563
2045,1423
2046,1774
2047,1703
2048,1804
2049,1453
2050,1092
2051,1613
2052,2114
2053,1533
2054,1333
2055,1873
2056,2044
2057,2565
2058,1343
2059,1242
2060,1363
2061,1222
2062,1303
2063,1814
2064,1192
2065,1342
2066,1333
2067,1523
2068,1263
2069,1593
2070,1373
2071,1433
2072,1303
2073,1252
2074,1703
2075,2615
2076,2715
2077,2795
2078,2665
2079,1463
2080,1243
2081,2415
2082,1213
2083,1633
2084,1453
2085,1402
2086,2264
2087,1362
2088,1463
2089,2615
2090,1744
2091,1373
2092,1102
2093,1343
2094,1393
2095,1412
2096,1162
2097,1503
2098,1964
2099,1854
2100,2004
2101,1343
2102,1192
2103,1282
2104,1442
2105,1503
2106,1183
2107,3036
2108,1192
2109,1333
2110,1252
2111,1303
2112,1172
2113,1423
2114,1252
2115,1372
2116,1102
2117,1313
2118,1083
2119,1283
2120,1874
2121,1813
2122,1974
2123,1363
2124,1202
2125,1563
2126,1252
2127,1253
2128,1152
2129,1102
2130,1883
2131,1714
2132,1122
2133,1132
2134,1663
2135,961
2136,1162
2137,751
2138,1283
2139,2043
2140,2114
2141,2916
2142,1794
2143,1332
2144,1313
2145,1914
2146,1583
2147,2345
2148,1623
2149,1192
2150,1332
2151,992
2152,1533
2153,1192
2154,1663
2155,1132
2156,1252
2157,1062
2158,2765
2159,2424
2160,2014
2161,1192
2162,1203
2163,1183
2164,1232
2165,1443
2166,1483
2167,1864
2168,2685
2169,2013
2170,1253
2171,2705
2172,2104
2173,1353
2174,2695
2175,3166
2176,2305
2177,2184
2178,1684
2179,1993
2180,2615
2181,9959
2182,2244
2183,1893
2184,2355
2185,2134
2186,1914
2187,1443
2188,1994
2189,2906
2190,2305
2191,2665
2192,1933
2193,2895
2194,1674
2195,1943
2196,1713
2197,10520
2198,10440
2199,2104
2200,1773
2201,3066
2202,2245
2203,1533
2204,1392
2205,1994
2206,2495
2207,2274
2208,1543
2209,1432
2210,1452
2211,1523
2212,1823
2213,2094
2214,1753
2215,1523
2216,1312
2217,1202
2218,1543
2219,1423
2220,1673
2221,1583
2222,2265
2223,1804
2224,1192
2225,1864
2226,1402
2227,2595
2228,1363
2229,1162
2230,1894
2231,1232
2232,1413
2233,1082
2234,1362
2235,1112
2236,1382
2237,1232
2238,1022
2239,1734
2240,1413
2241,1583
2242,3256
2243,2134
2244,1853
2245,2284
2246,1553
2247,2004
2248,2385
2249,2024
2250,2334
2251,1863
2252,1493
2253,1924
2254,2185
2255,1242
2256,1833
2257,2124
2258,1903
2259,1693
2260,1723
2261,1823
2262,2735
2263,3196
2264,1553
2265,1443
2266,932
2267,1663
2268,2574
2269,1934
2270,1452
2271,1563
2272,1242
2273,972
2274,1202
2275,2736
2276,1663
2277,1774
2278,1873
2279,1813
2280,2555
2281,1432
2282,1693
2283,2746
2284,1773
2285,2054
2286,1683
2287,1523
2288,1182
2289,1252
2290,1993
2291,1593
2292,1333
2293,1032
2294,1182
2295,991
2296,1082
2297,1242
2298,1122
2299,1082
2300,1212
2301,1263
2302,1193
2303,1042
2304,1403
2305,2305
2306,1713
2307,1092
2308,2735
2309,1924
2310,1834
2311,1513
2312,2044
2313,1603
2314,1493
2315,1192
2316,1212
2317,2274
2318,1282
2319,1252
2320,1192
2321,1152
2322,1303
2323,2625
2324,2735
2325,2175
2326,2365
2327,1363
2328,2886
2329,2154
2330,2174
2331,1743
2332,2615
2333,1623
2334,2555
2335,3096
2336,1402
2337,2215
2338,1924
2339,1934
2340,1783
2341,1503
2342,1623
2343,2695
2344,2134
2345,1953
2346,2224
2347,1924
2348,1814
2349,1883
2350,1643
2351,1573
2352,1743
2353,1743
2354,1553
2355,2144
2356,1422
2357,2264
2358,1863
