n,time
1244,11615
1245,13250
1246,12861
1247,12414
1248,15013
1249,18173
1250,12925
1251,14986
1252,12449
1253,15391
1254,13435
1255,14395
1256,20181
1257,19809
1258,15305
1259,16989
1260,14306
1261,15394
1262,13966
1263,12637
1264,11693
1265,14524
1266,14858
1267,20263
1268,13723
1269,13145
1270,13454
1271,14399
1272,12736
1273,13523
1274,12655
1275,13628
1276,11436
1277,12280
1278,12590
1279,11942
1280,11797
1281,11675
1282,10948
1283,11349
1284,10604
1285,10991
1286,10306
1287,10579
1288,10652
1289,10742
1290,11141
1291,12838
1292,14850
1293,14386
1294,14401
1295,13294
1296,13335
1297,14053
1298,12130
1299,17092
1300,14859
1301,13492
1302,15240
1303,12701
1304,12856
1305,12660
1306,14608
1307,13349
1308,13040
1309,12680
1310,11964
1311,10393
1312,10541
1313,10335
1314,10388
1315,10157
1316,10143
1317,10821
1318,10499
1319,10576
1320,10058
1321,10027
1322,9776
1323,9998
1324,10231
1325,10445
1326,10719
1327,10391
1328,10479
1329,10564
1330,10392
1331,10151
1332,10137
1333,10433
1334,10419
1335,10161
1336,10086
1337,13663
1338,10726
1339,10424
1340,10717
1341,11899
1342,11205
1343,10842
1344,10330
1345,10534
1346,10191
1347,10685
1348,11413
1349,12011
1350,10781
1351,12436
1352,10634
1353,11309
1354,11119
1355,10567
1356,11525
1357,11863
1358,18575
1359,12088
1360,12817
1361,11500
1362,11233
1363,11562
1364,10971
1365,11136
1366,12015
1367,11308
1368,11373
1369,11356
1370,10884
1371,11474
1372,11690
1373,12081
1374,12177
1375,11835
1376,11272
1377,11566
1378,11640
1379,11186
1380,11007
1381,11089
1382,10963
1383,11133
1384,11380
1385,12013
1386,11783
1387,11703
1388,11652
1389,11439
1390,12402
1391,12144
1392,12127
1393,12458
1394,11305
1395,12012
1396,11154
1397,14878
1398,11147
1399,11941
1400,10569
1401,11055
1402,11053
1403,11157
1404,10862
1405,11575
1406,10462
1407,10589
1408,10516
1409,11093
1410,11029
1411,11566
1412,14545
1413,12077
1414,11421
1415,11372
1416,11246
1417,11268
1418,11334
1419,11183
1420,10906
1421,12324
1422,10823
1423,11717
1424,11093
1425,11799
1426,11543
1427,14509
1428,11390
1429,11707
1430,11810
1431,12667
1432,12237
1433,12033
1434,12982
1435,12919
1436,12030
1437,12825
1438,11601
1439,11215
1440,11116
1441,11345
1442,11442
1443,11219
1444,11013
1445,14590
1446,10967
1447,10799
1448,10714
1449,11225
1450,11106
1451,11073
1452,10749
1453,10994
1454,10910
1455,11617
1456,11332
1457,11634
1458,11638
1459,11555
1460,10954
1461,11710
1462,11253
1463,12305
1464,10471
1465,10822
1466,11258
1467,11579
1468,11165
1469,11856
1470,10517
1471,12730
1472,10646
1473,11086
1474,11329
1475,11360
1476,11299
1477,11660
1478,11089
1479,11106
1480,10930
1481,10446
1482,10914
1483,10918
1484,11109
1485,10700
1486,14267
1487,11085
1488,10787
1489,10068
1490,10261
1491,10110
1492,10221
1493,10137
1494,10680
1495,10123
1496,10011
1497,10427
1498,10717
1499,10859
1500,10913
1501,11351
1502,10286
1503,10306
1504,10196
1505,10221
1506,10460
1507,10139
1508,9961
1509,10338
1510,10793
1511,10523
1512,10634
1513,10177
1514,10259
1515,10519
1516,10531
1517,10260
1518,10433
1519,10370
1520,10557
1521,10863
1522,10466
1523,10794
1524,10329
1525,10366
1526,11172
1527,10450
1528,10446
1529,10715
1530,10494
1531,10452
1532,10613
1533,10593
1534,10580
1535,10068
1536,10264
1537,10213
1538,10822
1539,9904
1540,10263
1541,9765
1542,10420
1543,9806
1544,11595
1545,10461
1546,10643
1547,10706
1548,10363
1549,10428
1550,10303
1551,10337
1552,10294
1553,10547
1554,10495
1555,11925
1556,12187
1557,12282
1558,11583
1559,12343
1560,12073
1561,11371
1562,11737
1563,13857
1564,12997
1565,12534
1566,11932
1567,11503
1568,14784
1569,11442
1570,11278
1571,11262
1572,11614
1573,11777
1574,11624
1575,11150
1576,11891
1577,13644
1578,10937
1579,11316
1580,11532
1581,11950
1582,12956
1583,11572
1584,11426
1585,11748
1586,11642
1587,11168
1588,11773
1589,11112
1590,10910
1591,14026
1592,12145
1593,11454
1594,11678
1595,11700
1596,11902
1597,12231
1598,11598
1599,11534
1600,11446
1601,11872
1602,11715
1603,11624
1604,11325
1605,13827
1606,11750
1607,11537
1608,12489
1609,12089
1610,11751
1611,11958
1612,11128
1613,10999
